timestamp,server_id,country,status,filename,error
2026-09-22T17:59:30.238067,138440,South Korea,SUCCESS,server_138440.ovpn,
2026-09-22T17:59:31.649683,1253118,Japan,FAILED,,Failed to load download page (Status: No response)
2026-09-22T17:59:31.891334,56538,Japan,SUCCESS,server_56538.ovpn,
2026-09-22T17:59:32.195677,137867,South Korea,SUCCESS,server_137867.ovpn,
2026-09-22T17:59:32.209404,3497612,Vietnam,SUCCESS,server_3497612.ovpn,
2026-09-22T17:59:34.577419,828292,Canada,SUCCESS,server_828292.ovpn,
2026-09-22T17:59:35.184499,2534075,South Korea,SUCCESS,server_2534075.ovpn,
2026-09-22T17:59:37.931384,71435,Japan,SUCCESS,server_71435.ovpn,
2026-09-22T17:59:39.039451,70855,Japan,SUCCESS,server_70855.ovpn,
2026-09-22T17:59:39.156670,3611761,UK,SUCCESS,server_3611761.ovpn,
2026-09-22T17:59:39.281651,480340,Japan,SUCCESS,server_480340.ovpn,
2026-09-22T17:59:40.262761,2550800,South Korea,SUCCESS,server_2550800.ovpn,
2026-09-22T17:59:43.645704,45899,Japan,SUCCESS,server_45899.ovpn,
2026-09-22T17:59:45.702691,44325,Japan,SUCCESS,server_44325.ovpn,
2026-09-22T17:59:46.035427,53587,Japan,SUCCESS,server_53587.ovpn,
2026-09-22T17:59:46.063519,78853,Japan,SUCCESS,server_78853.ovpn,
2026-09-22T17:59:46.462640,836015,South Korea,SUCCESS,server_836015.ovpn,
2026-09-22T17:59:48.114681,704559,South Korea,SUCCESS,server_704559.ovpn,
2026-09-22T17:59:50.106366,47674,Japan,SUCCESS,server_47674.ovpn,
2026-09-22T17:59:51.494640,138301,South Korea,SUCCESS,server_138301.ovpn,
2026-09-22T17:59:51.635378,861199,Japan,SUCCESS,server_861199.ovpn,
2026-09-22T17:59:51.709449,878295,South Korea,SUCCESS,server_878295.ovpn,
2026-09-22T17:59:51.792107,918255,Japan,SUCCESS,server_918255.ovpn,
2026-09-22T17:59:53.204544,129586,Brazil,SUCCESS,server_129586.ovpn,
2026-09-22T17:59:55.177698,300733,Japan,SUCCESS,server_300733.ovpn,
2026-09-22T17:59:57.542082,1561259,Japan,SUCCESS,server_1561259.ovpn,
2026-09-22T17:59:57.926432,3087799,USA,SUCCESS,server_3087799.ovpn,
2026-09-22T17:59:58.452221,1592031,South Korea,SUCCESS,server_1592031.ovpn,
2026-09-22T17:59:58.530133,832978,South Korea,SUCCESS,server_832978.ovpn,
2026-09-22T17:59:58.604165,54220,Japan,SUCCESS,server_54220.ovpn,
2026-09-22T18:00:01.619523,53483,Japan,SUCCESS,server_53483.ovpn,
2026-09-22T18:00:05.860462,132962,South Korea,SUCCESS,server_132962.ovpn,
2026-09-22T18:00:05.915041,120412,Japan,SUCCESS,server_120412.ovpn,
2026-09-22T18:00:07.320095,160590,Finland,SUCCESS,server_160590.ovpn,
2026-09-22T18:00:07.801312,67354,Japan,SUCCESS,server_67354.ovpn,
2026-09-22T18:00:08.439169,712314,South Korea,SUCCESS,server_712314.ovpn,
2026-09-22T18:00:08.944535,1238238,Russia,SUCCESS,server_1238238.ovpn,
2026-09-22T18:00:11.966183,2479851,Japan,SUCCESS,server_2479851.ovpn,
2026-09-22T18:00:13.452437,311038,Japan,SUCCESS,server_311038.ovpn,
2026-09-22T18:00:13.949367,752526,Japan,SUCCESS,server_752526.ovpn,
2026-09-22T18:00:14.980401,303309,South Korea,SUCCESS,server_303309.ovpn,
2026-09-22T18:00:15.593194,877858,South Korea,SUCCESS,server_877858.ovpn,
2026-09-22T18:00:17.437486,1546333,Japan,SUCCESS,server_1546333.ovpn,
2026-09-22T18:00:18.364308,335961,Japan,SUCCESS,server_335961.ovpn,
2026-09-22T18:00:19.651399,44780,Japan,SUCCESS,server_44780.ovpn,
2026-09-22T18:00:20.160339,61121,Japan,SUCCESS,server_61121.ovpn,
2026-09-22T18:00:21.107151,847939,Japan,SUCCESS,server_847939.ovpn,
2026-09-22T18:00:21.588374,918335,Japan,SUCCESS,server_918335.ovpn,
2026-09-22T18:00:23.030347,918235,USA,SUCCESS,server_918235.ovpn,
2026-09-22T18:00:24.646152,1557467,Japan,SUCCESS,server_1557467.ovpn,
2026-09-22T18:00:24.971692,1872765,South Korea,SUCCESS,server_1872765.ovpn,
2026-09-22T18:00:26.987283,53137,South Korea,SUCCESS,server_53137.ovpn,
2026-09-22T18:00:27.944012,71365,South Korea,SUCCESS,server_71365.ovpn,
2026-09-22T18:00:28.311801,1553788,South Korea,SUCCESS,server_1553788.ovpn,
2026-09-22T18:00:29.063156,1981389,Japan,SUCCESS,server_1981389.ovpn,
2026-09-22T18:00:30.830637,378942,South Korea,SUCCESS,server_378942.ovpn,
2026-09-22T18:00:32.289561,182434,Japan,SUCCESS,server_182434.ovpn,
2026-09-22T18:00:33.928341,100219,South Korea,SUCCESS,server_100219.ovpn,
2026-09-22T18:00:34.081232,2133137,Japan,SUCCESS,server_2133137.ovpn,
2026-09-22T18:00:34.851303,1042546,Japan,SUCCESS,server_1042546.ovpn,
2026-09-22T18:00:35.123423,148529,USA,SUCCESS,server_148529.ovpn,
2026-09-22T18:00:35.202984,649973,Croatia (Hrvatska),SUCCESS,server_649973.ovpn,
2026-09-22T18:00:39.476253,54217,Japan,SUCCESS,server_54217.ovpn,
2026-09-22T18:00:40.421049,88057,Japan,SUCCESS,server_88057.ovpn,
2026-09-22T18:00:40.887851,920093,Bulgaria,SUCCESS,server_920093.ovpn,
2026-09-22T18:00:42.506206,42003,Japan,SUCCESS,server_42003.ovpn,
2026-09-22T18:00:43.341025,261724,Japan,SUCCESS,server_261724.ovpn,
2026-09-22T18:00:45.088334,3087813,Japan,SUCCESS,server_3087813.ovpn,
2026-09-22T18:00:48.880974,1064549,Japan,SUCCESS,server_1064549.ovpn,
2026-09-22T18:00:49.197777,123155,South Korea,SUCCESS,server_123155.ovpn,
2026-09-22T18:00:49.384434,1832998,South Korea,SUCCESS,server_1832998.ovpn,
2026-09-22T18:00:50.234169,1174979,South Korea,SUCCESS,server_1174979.ovpn,
2026-09-22T18:00:51.211201,57063,Japan,SUCCESS,server_57063.ovpn,
2026-09-22T18:00:51.892224,3681342,Japan,SUCCESS,server_3681342.ovpn,
2026-09-22T18:00:53.256277,1550974,South Korea,SUCCESS,server_1550974.ovpn,
2026-09-22T18:00:54.468158,661438,Croatia (Hrvatska),SUCCESS,server_661438.ovpn,
2026-09-22T18:00:56.569684,75023,USA,SUCCESS,server_75023.ovpn,
2026-09-22T18:00:56.628713,1381662,South Korea,SUCCESS,server_1381662.ovpn,
2026-09-22T18:00:56.935398,2295682,South Korea,FAILED,,Failed to load download page (Status: No response)
2026-09-22T18:00:58.190802,43706,Japan,SUCCESS,server_43706.ovpn,
2026-09-22T18:00:58.439107,41435,Japan,SUCCESS,server_41435.ovpn,
2026-09-22T18:01:03.175012,842091,Japan,SUCCESS,server_842091.ovpn,
2026-09-22T18:01:03.455012,879902,USA,SUCCESS,server_879902.ovpn,
2026-09-22T18:01:04.299107,2105928,USA,SUCCESS,server_2105928.ovpn,
2026-09-22T18:01:05.813777,2517043,Japan,SUCCESS,server_2517043.ovpn,
2026-09-22T18:01:05.987962,1480536,South Korea,SUCCESS,server_1480536.ovpn,
2026-09-22T18:01:06.028786,2423755,USA,SUCCESS,server_2423755.ovpn,
2026-09-22T18:01:11.481158,282591,South Korea,SUCCESS,server_282591.ovpn,
2026-09-22T18:01:12.193536,1141640,Japan,SUCCESS,server_1141640.ovpn,
2026-09-22T18:01:12.451932,1643607,South Korea,SUCCESS,server_1643607.ovpn,
2026-09-22T18:01:13.090906,56837,South Korea,SUCCESS,server_56837.ovpn,
2026-09-22T18:01:13.175521,862759,USA,SUCCESS,server_862759.ovpn,
2026-09-22T18:01:13.289992,3112909,Japan,SUCCESS,server_3112909.ovpn,
2026-09-22T18:01:18.159918,910065,South Korea,SUCCESS,server_910065.ovpn,
2026-09-22T18:01:18.711921,81859,Japan,SUCCESS,server_81859.ovpn,
2026-09-22T18:01:20.273859,1945310,Japan,SUCCESS,server_1945310.ovpn,
2026-09-22T18:01:20.325443,68916,Japan,SUCCESS,server_68916.ovpn,
2026-09-22T18:01:20.678869,480652,Japan,SUCCESS,server_480652.ovpn,
2026-09-22T18:01:20.979543,45837,South Korea,SUCCESS,server_45837.ovpn,
2026-09-22T18:01:23.833947,133338,Japan,SUCCESS,server_133338.ovpn,
2026-09-22T18:01:24.176910,849830,South Korea,SUCCESS,server_849830.ovpn,
2026-09-22T18:01:25.176049,126070,Netherlands,SUCCESS,server_126070.ovpn,
2026-09-22T18:01:28.235508,1924534,Japan,SUCCESS,server_1924534.ovpn,
2026-09-22T18:01:29.257126,840683,Japan,SUCCESS,server_840683.ovpn,
2026-09-22T18:01:29.456551,59080,Japan,SUCCESS,server_59080.ovpn,
2026-09-22T18:01:30.512260,47411,South Korea,FAILED,,Failed to load download page (Status: No response)
2026-09-22T18:01:32.057177,1942502,Japan,SUCCESS,server_1942502.ovpn,
2026-09-22T18:01:32.273786,41699,Japan,SUCCESS,server_41699.ovpn,
2026-09-22T18:01:36.554434,419930,Japan,SUCCESS,server_419930.ovpn,
2026-09-22T18:01:37.848861,46817,South Korea,SUCCESS,server_46817.ovpn,
2026-09-22T18:01:38.321780,85431,Japan,SUCCESS,server_85431.ovpn,
2026-09-22T18:01:39.779498,2184632,South Korea,SUCCESS,server_2184632.ovpn,
2026-09-22T18:01:41.537649,1861354,Japan,SUCCESS,server_1861354.ovpn,
2026-09-22T18:01:42.350783,775564,South Korea,SUCCESS,server_775564.ovpn,
2026-09-22T18:01:46.888468,1367281,South Korea,SUCCESS,server_1367281.ovpn,
2026-09-22T18:01:47.664485,733982,South Korea,SUCCESS,server_733982.ovpn,
2026-09-22T18:01:48.364435,3694654,Japan,SUCCESS,server_3694654.ovpn,
2026-09-22T18:01:49.179778,43305,Japan,SUCCESS,server_43305.ovpn,
2026-09-22T18:01:51.787614,1355578,Japan,SUCCESS,server_1355578.ovpn,
2026-09-22T18:01:52.074677,1433024,Japan,SUCCESS,server_1433024.ovpn,
2026-09-22T18:01:55.269719,71747,Japan,SUCCESS,server_71747.ovpn,
2026-09-22T18:01:56.889397,2216397,South Korea,SUCCESS,server_2216397.ovpn,
2026-09-22T18:01:56.978496,133671,South Korea,SUCCESS,server_133671.ovpn,
2026-09-22T18:01:57.242363,88696,Japan,SUCCESS,server_88696.ovpn,
2026-09-22T18:02:02.170623,752516,Japan,SUCCESS,server_752516.ovpn,
2026-09-22T18:02:03.446639,78774,Japan,SUCCESS,server_78774.ovpn,
2026-09-22T18:02:03.484654,853504,Japan,SUCCESS,server_853504.ovpn,
2026-09-22T18:02:04.925577,917532,UK,SUCCESS,server_917532.ovpn,
2026-09-22T18:02:05.281637,51909,South Korea,SUCCESS,server_51909.ovpn,
2026-09-22T18:02:06.805283,944215,South Korea,SUCCESS,server_944215.ovpn,
2026-09-22T18:02:09.128571,157471,South Korea,SUCCESS,server_157471.ovpn,
2026-09-22T18:02:09.405741,1272159,Japan,FAILED,,Failed to load download page (Status: No response)
2026-09-22T18:02:10.775495,747539,Japan,SUCCESS,server_747539.ovpn,
2026-09-22T18:02:11.128579,71443,Japan,SUCCESS,server_71443.ovpn,
2026-09-22T18:02:11.824307,1657425,South Korea,SUCCESS,server_1657425.ovpn,
2026-09-22T18:02:13.427198,752539,South Korea,SUCCESS,server_752539.ovpn,
2026-09-22T18:02:14.753317,951853,Japan,SUCCESS,server_951853.ovpn,
2026-09-22T18:02:16.892439,319732,Japan,SUCCESS,server_319732.ovpn,
2026-09-22T18:02:19.840267,69228,South Korea,SUCCESS,server_69228.ovpn,
2026-09-22T18:02:20.373318,1493925,USA,SUCCESS,server_1493925.ovpn,
2026-09-22T18:02:21.657513,56911,South Korea,SUCCESS,server_56911.ovpn,
2026-09-22T18:02:21.831252,112164,Japan,SUCCESS,server_112164.ovpn,
2026-09-22T18:02:24.300187,148527,France,SUCCESS,server_148527.ovpn,
2026-09-22T18:02:25.893709,834283,South Korea,SUCCESS,server_834283.ovpn,
2026-09-22T18:02:26.814208,845406,Japan,SUCCESS,server_845406.ovpn,
2026-09-22T18:02:29.429361,866305,USA,SUCCESS,server_866305.ovpn,
2026-09-22T18:02:29.606558,3229974,South Korea,SUCCESS,server_3229974.ovpn,
2026-09-22T18:02:30.128494,2638302,Japan,SUCCESS,server_2638302.ovpn,
2026-09-22T18:02:32.289164,100732,Japan,SUCCESS,server_100732.ovpn,
2026-09-22T18:02:33.999305,91565,Japan,SUCCESS,server_91565.ovpn,
2026-09-22T18:02:34.920521,2994487,Japan,SUCCESS,server_2994487.ovpn,
2026-09-22T18:02:36.717341,137007,Japan,SUCCESS,server_137007.ovpn,
2026-09-22T18:02:37.283468,68478,Japan,SUCCESS,server_68478.ovpn,
2026-09-22T18:02:37.897075,65655,Japan,SUCCESS,server_65655.ovpn,
2026-09-22T18:02:38.548521,99716,South Korea,SUCCESS,server_99716.ovpn,
2026-09-22T18:02:39.309078,950271,Japan,SUCCESS,server_950271.ovpn,
2026-09-22T18:02:41.031055,59367,Japan,SUCCESS,server_59367.ovpn,
2026-09-22T18:02:44.070233,787134,Japan,SUCCESS,server_787134.ovpn,
2026-09-22T18:02:44.693254,1368736,Japan,SUCCESS,server_1368736.ovpn,
2026-09-22T18:02:44.983313,1754002,Japan,SUCCESS,server_1754002.ovpn,
2026-09-22T18:02:45.990928,1662857,Japan,SUCCESS,server_1662857.ovpn,
2026-09-22T18:02:47.353458,422676,Japan,SUCCESS,server_422676.ovpn,
2026-09-22T18:02:48.871037,1882656,Japan,SUCCESS,server_1882656.ovpn,
2026-09-22T18:02:49.073290,873446,South Korea,SUCCESS,server_873446.ovpn,
2026-09-22T18:02:51.453171,799937,Japan,SUCCESS,server_799937.ovpn,
2026-09-22T18:02:53.870089,113703,Japan,SUCCESS,server_113703.ovpn,
2026-09-22T18:02:55.743166,2120085,South Korea,SUCCESS,server_2120085.ovpn,
2026-09-22T18:02:56.271885,112087,South Korea,SUCCESS,server_112087.ovpn,
2026-09-22T18:02:57.061262,800844,South Korea,SUCCESS,server_800844.ovpn,
2026-09-22T18:02:58.863053,665091,South Korea,SUCCESS,server_665091.ovpn,
2026-09-22T18:03:02.436902,83990,Japan,SUCCESS,server_83990.ovpn,
2026-09-22T18:03:04.910146,1876013,USA,SUCCESS,server_1876013.ovpn,
2026-09-22T18:03:05.832259,2868327,Japan,SUCCESS,server_2868327.ovpn,
2026-09-22T18:03:06.656083,3527968,South Korea,SUCCESS,server_3527968.ovpn,
2026-09-22T18:03:07.115244,1064526,Japan,SUCCESS,server_1064526.ovpn,
2026-09-22T18:03:07.385879,44117,Japan,SUCCESS,server_44117.ovpn,
2026-09-22T18:03:09.828878,78811,South Korea,SUCCESS,server_78811.ovpn,
2026-09-22T18:03:12.152213,1420196,South Korea,SUCCESS,server_1420196.ovpn,
2026-09-22T18:03:13.988103,355458,UK,SUCCESS,server_355458.ovpn,
2026-09-22T18:03:14.088961,880490,USA,SUCCESS,server_880490.ovpn,
2026-09-22T18:03:14.821791,786201,South Korea,SUCCESS,server_786201.ovpn,
2026-09-22T18:03:15.087962,1990215,Japan,SUCCESS,server_1990215.ovpn,
2026-09-22T18:03:16.330977,2017280,Japan,SUCCESS,server_2017280.ovpn,
2026-09-22T18:03:17.834123,777454,South Korea,SUCCESS,server_777454.ovpn,
2026-09-22T18:03:20.642551,58430,South Korea,SUCCESS,server_58430.ovpn,
2026-09-22T18:03:20.891725,425274,Japan,SUCCESS,server_425274.ovpn,
2026-09-22T18:03:21.059007,927266,South Korea,SUCCESS,server_927266.ovpn,
2026-09-22T18:03:21.389101,54264,South Korea,SUCCESS,server_54264.ovpn,
2026-09-22T18:03:21.425806,41917,Japan,SUCCESS,server_41917.ovpn,
2026-09-22T18:03:23.064034,61630,Japan,SUCCESS,server_61630.ovpn,
2026-09-22T18:03:26.364553,80776,Japan,FAILED,,Failed to load download page (Status: No response)
2026-09-22T18:03:26.388139,55120,South Korea,SUCCESS,server_55120.ovpn,
2026-09-22T18:03:26.948013,151341,Netherlands,SUCCESS,server_151341.ovpn,
2026-09-22T18:03:27.176165,100192,Japan,SUCCESS,server_100192.ovpn,
2026-09-22T18:03:27.237729,1943468,Croatia (Hrvatska),SUCCESS,server_1943468.ovpn,
2026-09-22T18:03:28.343035,154021,Japan,SUCCESS,server_154021.ovpn,
2026-09-22T18:03:32.850118,1736247,Japan,SUCCESS,server_1736247.ovpn,
2026-09-22T18:03:33.375760,745423,South Korea,SUCCESS,server_745423.ovpn,
2026-09-22T18:03:33.737970,66472,Japan,SUCCESS,server_66472.ovpn,
2026-09-22T18:03:34.147919,879218,Japan,SUCCESS,server_879218.ovpn,
2026-09-22T18:03:34.247696,3483554,Japan,SUCCESS,server_3483554.ovpn,
2026-09-22T18:03:34.384922,92983,Japan,SUCCESS,server_92983.ovpn,
2026-09-22T18:03:38.957830,61628,South Korea,SUCCESS,server_61628.ovpn,
2026-09-22T18:03:39.018335,2685038,Japan,SUCCESS,server_2685038.ovpn,
2026-09-22T18:03:39.053775,2313387,Japan,SUCCESS,server_2313387.ovpn,
2026-09-22T18:03:39.759612,911206,Japan,SUCCESS,server_911206.ovpn,
2026-09-22T18:03:40.072732,843244,South Korea,SUCCESS,server_843244.ovpn,
2026-09-22T18:03:40.997767,41173,Japan,SUCCESS,server_41173.ovpn,
2026-09-22T18:03:43.269909,147309,South Korea,SUCCESS,server_147309.ovpn,
2026-09-22T18:03:44.445464,72668,Japan,SUCCESS,server_72668.ovpn,
2026-09-22T18:03:45.202328,1347322,Japan,SUCCESS,server_1347322.ovpn,
2026-09-22T18:03:45.722783,51675,Japan,SUCCESS,server_51675.ovpn,
2026-09-22T18:03:45.831386,58388,Japan,SUCCESS,server_58388.ovpn,
2026-09-22T18:03:46.480838,918330,Japan,SUCCESS,server_918330.ovpn,
2026-09-22T18:03:48.284918,343100,South Korea,SUCCESS,server_343100.ovpn,
2026-09-22T18:03:50.152794,752517,South Korea,SUCCESS,server_752517.ovpn,
2026-09-22T18:03:50.353550,653359,Japan,SUCCESS,server_653359.ovpn,
2026-09-22T18:03:51.678638,1168451,Japan,SUCCESS,server_1168451.ovpn,
2026-09-22T18:03:52.047968,1859308,Netherlands,FAILED,,Failed to load download page (Status: No response)
2026-09-22T18:03:52.738031,102577,South Korea,SUCCESS,server_102577.ovpn,
2026-09-22T18:03:52.918756,51672,Japan,SUCCESS,server_51672.ovpn,
2026-09-22T18:03:54.832426,46728,Japan,SUCCESS,server_46728.ovpn,
2026-09-22T18:03:55.887697,67190,Japan,SUCCESS,server_67190.ovpn,
2026-09-22T18:03:57.122811,2027824,South Korea,SUCCESS,server_2027824.ovpn,
2026-09-22T18:03:57.295274,1881126,Japan,SUCCESS,server_1881126.ovpn,
2026-09-22T18:03:58.755487,57782,Japan,SUCCESS,server_57782.ovpn,
2026-09-22T18:03:59.952660,633710,Japan,SUCCESS,server_633710.ovpn,
2026-09-22T18:04:01.999798,1968614,South Korea,SUCCESS,server_1968614.ovpn,
2026-09-22T18:04:02.272548,1400015,South Korea,SUCCESS,server_1400015.ovpn,
2026-09-22T18:04:03.280797,859307,Japan,SUCCESS,server_859307.ovpn,
2026-09-22T18:04:04.558717,881302,South Korea,SUCCESS,server_881302.ovpn,
2026-09-22T18:04:05.989643,3629145,Japan,SUCCESS,server_3629145.ovpn,
2026-09-22T18:04:06.391418,65238,Japan,SUCCESS,server_65238.ovpn,
2026-09-22T18:04:08.164702,72963,Japan,SUCCESS,server_72963.ovpn,
2026-09-22T18:04:08.277488,2412092,South Korea,SUCCESS,server_2412092.ovpn,
2026-09-22T18:04:08.298022,2039234,Mexico,SUCCESS,server_2039234.ovpn,
2026-09-22T18:04:10.013782,2434128,South Korea,SUCCESS,server_2434128.ovpn,
2026-09-22T18:04:11.907587,1175074,South Korea,SUCCESS,server_1175074.ovpn,
2026-09-22T18:04:12.627615,1414284,South Korea,SUCCESS,server_1414284.ovpn,
2026-09-22T18:04:14.199502,739920,South Korea,SUCCESS,server_739920.ovpn,
2026-09-22T18:04:14.371349,79932,Japan,SUCCESS,server_79932.ovpn,
2026-09-22T18:04:14.899423,981918,South Korea,SUCCESS,server_981918.ovpn,
2026-09-22T18:04:15.343628,903168,Japan,SUCCESS,server_903168.ovpn,
2026-09-22T18:04:17.917298,1891056,Japan,SUCCESS,server_1891056.ovpn,
2026-09-22T18:04:19.128293,2120092,Japan,SUCCESS,server_2120092.ovpn,
2026-09-22T18:04:19.402919,905647,South Korea,SUCCESS,server_905647.ovpn,
2026-09-22T18:04:21.297232,3587487,South Korea,SUCCESS,server_3587487.ovpn,
2026-09-22T18:04:21.457240,1624192,South Korea,SUCCESS,server_1624192.ovpn,
2026-09-22T18:04:22.084728,100124,Japan,SUCCESS,server_100124.ovpn,
2026-09-22T18:04:24.262537,918102,USA,SUCCESS,server_918102.ovpn,
2026-09-22T18:04:25.614560,2202445,Japan,SUCCESS,server_2202445.ovpn,
2026-09-22T18:04:25.812531,61657,Japan,SUCCESS,server_61657.ovpn,
2026-09-22T18:04:26.097306,1676720,Russia,SUCCESS,server_1676720.ovpn,
2026-09-22T18:04:26.761811,46414,South Korea,SUCCESS,server_46414.ovpn,
2026-09-22T18:04:27.906630,1257884,South Korea,SUCCESS,server_1257884.ovpn,
2026-09-22T18:04:30.053583,1377576,Japan,SUCCESS,server_1377576.ovpn,
2026-09-22T18:04:31.756304,137390,USA,SUCCESS,server_137390.ovpn,
2026-09-22T18:04:31.910200,1797345,South Korea,SUCCESS,server_1797345.ovpn,
2026-09-22T18:04:32.209171,2402006,South Korea,SUCCESS,server_2402006.ovpn,
2026-09-22T18:04:33.004571,46367,Japan,SUCCESS,server_46367.ovpn,
2026-09-22T18:04:33.555268,126322,Japan,SUCCESS,server_126322.ovpn,
2026-09-22T18:04:35.519763,74660,Japan,SUCCESS,server_74660.ovpn,
2026-09-22T18:04:36.427621,940917,Japan,SUCCESS,server_940917.ovpn,
2026-09-22T18:04:36.863295,1499244,USA,SUCCESS,server_1499244.ovpn,
2026-09-22T18:04:37.758484,1654644,Japan,SUCCESS,server_1654644.ovpn,
2026-09-22T18:04:40.238083,46576,Japan,SUCCESS,server_46576.ovpn,
2026-09-22T18:04:41.472653,377140,Japan,SUCCESS,server_377140.ovpn,
2026-09-22T18:04:43.752573,944057,Japan,SUCCESS,server_944057.ovpn,
2026-09-22T18:04:44.324962,1626075,Japan,SUCCESS,server_1626075.ovpn,
2026-09-22T18:04:45.134263,133961,South Korea,SUCCESS,server_133961.ovpn,
2026-09-22T18:04:45.643284,480430,South Korea,SUCCESS,server_480430.ovpn,
2026-09-22T18:04:46.448103,1912789,Japan,SUCCESS,server_1912789.ovpn,
2026-09-22T18:04:47.044257,879214,Japan,SUCCESS,server_879214.ovpn,
2026-09-22T18:04:48.339406,132355,Japan,SUCCESS,server_132355.ovpn,
2026-09-22T18:04:50.118706,47700,South Korea,SUCCESS,server_47700.ovpn,
2026-09-22T18:04:50.132755,121229,Japan,SUCCESS,server_121229.ovpn,
2026-09-22T18:04:50.737071,101341,South Korea,SUCCESS,server_101341.ovpn,
2026-09-22T18:04:51.112422,1515446,South Korea,SUCCESS,server_1515446.ovpn,
2026-09-22T18:04:52.242141,48061,South Korea,SUCCESS,server_48061.ovpn,
2026-09-22T18:04:53.305113,224343,Japan,SUCCESS,server_224343.ovpn,
2026-09-22T18:04:55.534308,2101988,Japan,SUCCESS,server_2101988.ovpn,
2026-09-22T18:04:57.040117,2280939,South Korea,SUCCESS,server_2280939.ovpn,
2026-09-22T18:04:57.075111,2195372,Japan,SUCCESS,server_2195372.ovpn,
2026-09-22T18:04:57.688894,3259814,Japan,SUCCESS,server_3259814.ovpn,
2026-09-22T18:04:58.771277,51968,Japan,SUCCESS,server_51968.ovpn,
2026-09-22T18:04:59.771146,42026,South Korea,SUCCESS,server_42026.ovpn,
2026-09-22T18:05:02.002262,268783,South Korea,SUCCESS,server_268783.ovpn,
2026-09-22T18:05:02.949823,1830939,Japan,SUCCESS,server_1830939.ovpn,
2026-09-22T18:05:03.361975,953139,South Korea,SUCCESS,server_953139.ovpn,
2026-09-22T18:05:04.139109,73201,Japan,SUCCESS,server_73201.ovpn,
2026-09-22T18:05:05.189287,1954577,USA,SUCCESS,server_1954577.ovpn,
2026-09-22T18:05:05.844236,66331,Japan,SUCCESS,server_66331.ovpn,
2026-09-22T18:05:06.851215,268788,Japan,SUCCESS,server_268788.ovpn,
2026-09-22T18:05:08.189784,110854,Japan,SUCCESS,server_110854.ovpn,
2026-09-22T18:05:09.993201,1991483,South Korea,SUCCESS,server_1991483.ovpn,
2026-09-22T18:05:11.248475,48045,South Korea,FAILED,,Failed to load download page (Status: No response)
2026-09-22T18:05:11.858907,61912,Japan,SUCCESS,server_61912.ovpn,
2026-09-22T18:05:12.752832,132082,South Korea,SUCCESS,server_132082.ovpn,
2026-09-22T18:05:13.693825,1127603,South Korea,SUCCESS,server_1127603.ovpn,
2026-09-22T18:05:14.846450,143372,Japan,SUCCESS,server_143372.ovpn,
2026-09-22T18:05:17.530802,53228,Japan,SUCCESS,server_53228.ovpn,
2026-09-22T18:05:18.048702,60078,Japan,SUCCESS,server_60078.ovpn,
2026-09-22T18:05:19.005165,1081681,Japan,SUCCESS,server_1081681.ovpn,
2026-09-22T18:05:19.890739,1595778,Japan,SUCCESS,server_1595778.ovpn,
2026-09-22T18:05:20.327977,1928670,France,SUCCESS,server_1928670.ovpn,
2026-09-22T18:05:21.634185,694911,Japan,SUCCESS,server_694911.ovpn,
2026-09-22T18:05:24.915086,2313391,Japan,SUCCESS,server_2313391.ovpn,
2026-09-22T18:05:25.051779,62196,Philippines,SUCCESS,server_62196.ovpn,
2026-09-22T18:05:27.062892,148391,Japan,SUCCESS,server_148391.ovpn,
2026-09-22T18:05:27.220178,918116,Japan,SUCCESS,server_918116.ovpn,
2026-09-22T18:05:29.201098,79929,Japan,SUCCESS,server_79929.ovpn,
2026-09-22T18:05:29.422678,121226,Japan,SUCCESS,server_121226.ovpn,
2026-09-22T18:05:31.178872,633685,Japan,SUCCESS,server_633685.ovpn,
2026-09-22T18:05:32.600151,1624352,South Korea,SUCCESS,server_1624352.ovpn,
2026-09-22T18:05:33.628033,1965729,South Korea,SUCCESS,server_1965729.ovpn,
2026-09-22T18:05:34.992248,1858204,South Korea,FAILED,,Failed to load download page (Status: No response)
2026-09-22T18:05:35.088952,987568,Japan,SUCCESS,server_987568.ovpn,
2026-09-22T18:05:35.802763,1551001,South Korea,SUCCESS,server_1551001.ovpn,
2026-09-22T18:05:36.152060,898428,South Korea,SUCCESS,server_898428.ovpn,
2026-09-22T18:05:38.830584,165076,South Korea,SUCCESS,server_165076.ovpn,
2026-09-22T18:05:39.971648,2251639,Japan,SUCCESS,server_2251639.ovpn,
2026-09-22T18:05:41.379128,47828,Japan,SUCCESS,server_47828.ovpn,
2026-09-22T18:05:44.097569,1992666,Japan,SUCCESS,server_1992666.ovpn,
2026-09-22T18:05:45.089057,202115,Canada,SUCCESS,server_202115.ovpn,
2026-09-22T18:05:45.553933,1511675,Japan,SUCCESS,server_1511675.ovpn,
2026-09-22T18:05:46.372738,429650,South Korea,SUCCESS,server_429650.ovpn,
2026-09-22T18:05:48.085791,740582,South Korea,SUCCESS,server_740582.ovpn,
2026-09-22T18:05:48.270698,2259967,South Korea,SUCCESS,server_2259967.ovpn,
2026-09-22T18:05:51.833787,104040,Japan,SUCCESS,server_104040.ovpn,
2026-09-22T18:05:52.330859,287176,Japan,SUCCESS,server_287176.ovpn,
2026-09-22T18:05:52.375681,80937,Japan,SUCCESS,server_80937.ovpn,
